time,1,2,3
1640013799344,0.29912,-0.897694,-7.425,
1640013799364,0.29912,-0.897694,-4.6138,
1640013799384,-0.05801,-0.897694,-4.6138,
1640013799404,-0.05801,-1.08025,-0.709844,
1640013799424,-0.05801,-1.08025,-0.709844,
1640013799444,-0.744636,-1.48597,-0.709844,
1640013799464,-0.744636,-1.48597,2.23517,
1640013799484,-1.46649,-1.48597,2.23517,
1640013799504,-1.46649,-1.89671,4.67793,
1640013799524,-1.46649,-1.89671,4.67793,
1640013799544,-2.07085,-2.36816,7.94562,
1640013799564,-2.07085,-2.36816,7.94562,
1640013799584,-2.94986,-2.32842,7.94562,
1640013799604,-2.94986,-2.32842,11.9202,
1640013799624,-3.30424,-2.32842,11.9202,
1640013799644,-3.30424,-1.85413,14.9367,
1640013799664,-3.30424,-1.85413,14.9367,
1640013799684,-3.37744,-2.69068,14.9367,
1640013799704,-3.37744,-2.69068,16.5192,
1640013799724,-2.70959,-2.69068,16.5192,
1640013799744,-2.70959,-1.96855,15.2542,
1640013799764,-2.70959,-1.96855,15.2542,
1640013799784,-2.24382,-1.87356,11.6783,
1640013799804,-2.24382,-1.87356,11.6783,
1640013799824,-2.12211,-2.10416,11.6783,
1640013799844,-2.12211,-2.10416,6.73314,
1640013799864,-1.33359,-2.10416,6.73314,
1640013799884,-1.33359,-1.77967,1.68398,
1640013799904,-1.33359,-1.77967,1.68398,
1640013799924,-0.76341,-1.52877,1.68398,
1640013799944,-0.76341,-1.52877,-0.410523,
1640013799964,-0.402272,-1.52877,-0.410523,
1640013799984,-0.402272,-1.54973,-1.32535,
1640013800004,-0.402272,-1.54973,-1.32535,
1640013800024,-0.0398686,-1.36565,-1.76886,
1640013800044,-0.0398686,-1.36565,-1.76886,
1640013800064,0.0706666,-1.46631,-1.76886,
1640013800084,0.0706666,-1.46631,-1.76405,
1640013800104,0.163693,-1.46631,-1.76405,
1640013800124,0.163693,-1.54733,-1.43915,
1640013800144,0.163693,-1.54733,-1.43915,
1640013800164,0.0643382,-1.28857,-1.43915,
1640013800184,0.0643382,-1.28857,-0.996006,
1640013800204,0.233305,-1.28857,-0.996006,
1640013800224,0.233305,-1.48859,-1.42617,
1640013800244,0.233305,-1.48859,-1.42617,
1640013800264,0.11834,-1.5185,-1.19951,
1640013800284,0.11834,-1.5185,-1.19951,
1640013800304,-0.227821,-1.49907,-1.19951,
1640013800324,-0.227821,-1.49907,-1.27902,
1640013800344,-0.194913,-1.49907,-1.27902,
1640013800364,-0.194913,-1.60476,-0.702245,
1640013800384,-0.194913,-1.60476,-0.702245,
1640013800404,-0.484541,-1.68359,-0.702245,
1640013800424,-0.484541,-1.68359,-0.579737,
1640013800444,-0.58031,-1.68359,-0.579737,
1640013800464,-0.58031,-1.81264,-0.156796,
1640013800484,-0.58031,-1.81264,-0.156796,
1640013800504,-0.779653,-1.75303,-0.133629,
1640013800524,-0.779653,-1.75303,-0.133629,
1640013800544,-0.789989,-1.72027,-0.133629,
1640013800564,-0.789989,-1.72027,-0.419049,
1640013800584,-0.783028,-1.72027,-0.419049,
1640013800604,-0.783028,-1.77312,-0.670738,
1640013800624,-0.783028,-1.77312,-0.670738,
1640013800644,-0.769739,-1.71656,-0.670738,
1640013800664,-0.769739,-1.71656,-0.823827,
1640013800684,-0.626718,-1.71656,-0.823827,
1640013800704,-0.626718,-1.70149,-1.06588,
1640013800724,-0.626718,-1.70149,-1.06588,
1640013800744,-0.426742,-1.62004,-1.39615,
1640013800764,-0.426742,-1.62004,-1.39615,
1640013800784,-0.298487,-1.63533,-1.39615,
1640013800804,-0.298487,-1.63533,-1.3526,
1640013800824,-0.231196,-1.63533,-1.3526,
1640013800844,-0.231196,-1.59166,-1.47047,
1640013800864,-0.231196,-1.59166,-1.47047,
1640013800884,-0.230985,-1.54165,-1.47047,
1640013800904,-0.230985,-1.54165,-1.48734,
1640013800924,-0.196601,-1.54165,-1.48734,
