time,1,2,3
1640014471693,2.45124e-06,9.63733e-06,8.54861e-06,
1640014471713,2.60305e-06,9.63733e-06,8.54861e-06,
1640014471733,2.60305e-06,1.04224e-05,8.44896e-06,
1640014471753,2.60305e-06,1.04224e-05,8.44896e-06,
1640014471773,2.0694e-06,9.83942e-06,8.44896e-06,
1640014471793,2.0694e-06,9.83942e-06,8.4471e-06,
1640014471813,1.99582e-06,9.83942e-06,8.4471e-06,
1640014471833,1.99582e-06,1.06683e-05,8.11554e-06,
1640014471853,1.99582e-06,1.06683e-05,8.11554e-06,
1640014471873,2.17091e-06,1.12401e-05,8.07643e-06,
1640014471893,2.17091e-06,1.12401e-05,8.07643e-06,
1640014471913,2.102e-06,1.16033e-05,8.07643e-06,
1640014471933,2.102e-06,1.16033e-05,7.92556e-06,
1640014471953,2.17557e-06,1.16033e-05,7.92556e-06,
1640014471973,2.17557e-06,1.20858e-05,7.05943e-06,
1640014471993,2.17557e-06,1.20858e-05,7.05943e-06,
1640014472013,2.12993e-06,1.30329e-05,7.05943e-06,
1640014472033,2.12993e-06,1.30329e-05,6.03497e-06,
1640014472053,2.8098e-06,1.30329e-05,6.03497e-06,
1640014472073,2.8098e-06,1.39289e-05,3.54741e-06,
1640014472093,2.8098e-06,1.39289e-05,3.54741e-06,
1640014472113,3.29781e-06,1.61054e-05,1.47428e-06,
1640014472133,3.29781e-06,1.61054e-05,1.47428e-06,
1640014472153,4.08292e-06,1.68411e-05,1.47428e-06,
1640014472173,4.08292e-06,1.68411e-05,-1.29454e-07,
1640014472193,4.73577e-06,1.68411e-05,-1.29454e-07,
1640014472213,4.73577e-06,1.69734e-05,-3.88082e-06,
1640014472233,4.73577e-06,1.69734e-05,-3.88082e-06,
1640014472253,6.43544e-06,1.9013e-05,-3.88082e-06,
1640014472273,6.43544e-06,1.9013e-05,-8.83453e-06,
1640014472293,7.21123e-06,1.9013e-05,-8.83453e-06,
1640014472313,7.21123e-06,2.08626e-05,-1.272e-05,
1640014472333,7.21123e-06,2.08626e-05,-1.272e-05,
1640014472353,7.99634e-06,1.99005e-05,-1.626e-05,
1640014472373,7.99634e-06,1.99005e-05,-1.626e-05,
1640014472393,9.85153e-06,1.91974e-05,-1.626e-05,
1640014472413,9.85153e-06,1.91974e-05,-2.0464e-05,
1640014472433,9.1996e-06,1.91974e-05,-2.0464e-05,
1640014472453,9.1996e-06,1.35601e-05,-2.5657e-05,
1640014472473,9.1996e-06,1.35601e-05,-2.5657e-05,
1640014472493,1.01104e-05,1.21398e-05,-2.5657e-05,
1640014472513,1.01104e-05,1.21398e-05,-2.32961e-05,
1640014472533,1.00778e-05,1.21398e-05,-2.32961e-05,
1640014472553,1.00778e-05,1.12411e-05,-2.00989e-05,
1640014472573,1.00778e-05,1.12411e-05,-2.00989e-05,
1640014472593,9.06643e-06,1.04969e-05,-1.86637e-05,
1640014472613,9.06643e-06,1.04969e-05,-1.86637e-05,
1640014472633,5.57862e-06,1.0578e-05,-1.86637e-05,
1640014472653,5.57862e-06,1.0578e-05,-1.64891e-05,
1640014472673,5.71459e-06,1.0578e-05,-1.64891e-05,
1640014472693,5.71459e-06,1.93892e-05,-1.50669e-05,
1640014472713,5.71459e-06,1.93892e-05,-1.50669e-05,
1640014472733,6.85547e-06,2.05934e-05,-1.50669e-05,
1640014472753,6.85547e-06,2.05934e-05,-1.77165e-05,
1640014472773,5.93997e-06,2.05934e-05,-1.77165e-05,
1640014472793,5.93997e-06,1.83396e-05,-2.22689e-05,
1640014472813,5.93997e-06,1.83396e-05,-2.22689e-05,
1640014472833,5.71646e-06,1.9717e-05,-2.16197e-05,
1640014472853,5.71646e-06,1.9717e-05,-2.16197e-05,
